"profesorCorreo","estudianteCorreo","asignaturaNombre","cursoNombre","trimestre","tareaNombre","valor"
"marta-rodriguez-delgado@profesor.juego-02","alejandro-alvarez-diaz6@alumno.juego-02","Tecnologia","1BACH-2","3","Evaluacion T3","6.79"
"alvaro-gutierrez-romero@profesor.juego-02","emma-suarez-herrera6@alumno.juego-02","Matematicas","1BACH-3","1","Evaluacion T1","3.80"
"alvaro-gutierrez-romero@profesor.juego-02","emma-suarez-herrera6@alumno.juego-02","Matematicas","1BACH-3","2","Evaluacion T2","4.05"
"alvaro-gutierrez-romero@profesor.juego-02","emma-suarez-herrera6@alumno.juego-02","Matematicas","1BACH-3","3","Evaluacion T3","4.33"
"beatriz-molina-suarez@profesor.juego-02","emma-suarez-herrera6@alumno.juego-02","Lengua","1BACH-3","1","Evaluacion T1","3.28"
"beatriz-molina-suarez@profesor.juego-02","emma-suarez-herrera6@alumno.juego-02","Lengua","1BACH-3","2","Evaluacion T2","3.36"
"beatriz-molina-suarez@profesor.juego-02","emma-suarez-herrera6@alumno.juego-02","Lengua","1BACH-3","3","Evaluacion T3","7.28"
"alejandro-serrano-reyes@profesor.juego-02","emma-suarez-herrera6@alumno.juego-02","Ingles","1BACH-3","1","Evaluacion T1","4.97"
"alejandro-serrano-reyes@profesor.juego-02","emma-suarez-herrera6@alumno.juego-02","Ingles","1BACH-3","2","Evaluacion T2","10.00"
"alejandro-serrano-reyes@profesor.juego-02","emma-suarez-herrera6@alumno.juego-02","Ingles","1BACH-3","3","Evaluacion T3","3.88"
"nuria-vazquez-diaz@profesor.juego-02","emma-suarez-herrera6@alumno.juego-02","Fisica","1BACH-3","1","Evaluacion T1","6.83"
"nuria-vazquez-diaz@profesor.juego-02","emma-suarez-herrera6@alumno.juego-02","Fisica","1BACH-3","2","Evaluacion T2","4.65"
"nuria-vazquez-diaz@profesor.juego-02","emma-suarez-herrera6@alumno.juego-02","Fisica","1BACH-3","3","Evaluacion T3","5.90"
"roberto-martinez-castro@profesor.juego-02","emma-suarez-herrera6@alumno.juego-02","Historia","1BACH-3","1","Evaluacion T1","10.00"
"roberto-martinez-castro@profesor.juego-02","emma-suarez-herrera6@alumno.juego-02","Historia","1BACH-3","2","Evaluacion T2","6.11"
"roberto-martinez-castro@profesor.juego-02","emma-suarez-herrera6@alumno.juego-02","Historia","1BACH-3","3","Evaluacion T3","6.67"
"sandra-fernandez-munoz@profesor.juego-02","emma-suarez-herrera6@alumno.juego-02","Tecnologia","1BACH-3","1","Evaluacion T1","9.58"
"sandra-fernandez-munoz@profesor.juego-02","emma-suarez-herrera6@alumno.juego-02","Tecnologia","1BACH-3","2","Evaluacion T2","9.90"
"sandra-fernandez-munoz@profesor.juego-02","emma-suarez-herrera6@alumno.juego-02","Tecnologia","1BACH-3","3","Evaluacion T3","3.00"
"pablo-torres-fernandez@profesor.juego-02","martin-vazquez-sanchez6@alumno.juego-02","Matematicas","2BACH-1","1","Evaluacion T1","5.94"
"pablo-torres-fernandez@profesor.juego-02","martin-vazquez-sanchez6@alumno.juego-02","Matematicas","2BACH-1","2","Evaluacion T2","6.07"
"pablo-torres-fernandez@profesor.juego-02","martin-vazquez-sanchez6@alumno.juego-02","Matematicas","2BACH-1","3","Evaluacion T3","4.01"
"cristina-castro-blanco@profesor.juego-02","martin-vazquez-sanchez6@alumno.juego-02","Lengua","2BACH-1","1","Evaluacion T1","8.25"
"cristina-castro-blanco@profesor.juego-02","martin-vazquez-sanchez6@alumno.juego-02","Lengua","2BACH-1","2","Evaluacion T2","9.22"
"cristina-castro-blanco@profesor.juego-02","martin-vazquez-sanchez6@alumno.juego-02","Lengua","2BACH-1","3","Evaluacion T3","5.50"
"fernando-santos-vazquez@profesor.juego-02","martin-vazquez-sanchez6@alumno.juego-02","Ingles","2BACH-1","1","Evaluacion T1","10.00"
"fernando-santos-vazquez@profesor.juego-02","martin-vazquez-sanchez6@alumno.juego-02","Ingles","2BACH-1","2","Evaluacion T2","9.82"
"fernando-santos-vazquez@profesor.juego-02","martin-vazquez-sanchez6@alumno.juego-02","Ingles","2BACH-1","3","Evaluacion T3","4.89"
"patricia-reyes-gomez@profesor.juego-02","martin-vazquez-sanchez6@alumno.juego-02","Fisica","2BACH-1","1","Evaluacion T1","6.87"
"patricia-reyes-gomez@profesor.juego-02","martin-vazquez-sanchez6@alumno.juego-02","Fisica","2BACH-1","2","Evaluacion T2","5.18"
"patricia-reyes-gomez@profesor.juego-02","martin-vazquez-sanchez6@alumno.juego-02","Fisica","2BACH-1","3","Evaluacion T3","5.70"
"andres-sanchez-molina@profesor.juego-02","martin-vazquez-sanchez6@alumno.juego-02","Historia","2BACH-1","1","Evaluacion T1","7.48"
"andres-sanchez-molina@profesor.juego-02","martin-vazquez-sanchez6@alumno.juego-02","Historia","2BACH-1","2","Evaluacion T2","10.00"
"andres-sanchez-molina@profesor.juego-02","martin-vazquez-sanchez6@alumno.juego-02","Historia","2BACH-1","3","Evaluacion T3","3.48"
"pilar-romero-ortega@profesor.juego-02","martin-vazquez-sanchez6@alumno.juego-02","Tecnologia","2BACH-1","1","Evaluacion T1","6.79"
"pilar-romero-ortega@profesor.juego-02","martin-vazquez-sanchez6@alumno.juego-02","Tecnologia","2BACH-1","2","Evaluacion T2","9.38"
"pilar-romero-ortega@profesor.juego-02","martin-vazquez-sanchez6@alumno.juego-02","Tecnologia","2BACH-1","3","Evaluacion T3","5.94"
"antonio-dominguez-rodriguez@profesor.juego-02","claudia-gonzalez-molina6@alumno.juego-02","Matematicas","2BACH-2","1","Evaluacion T1","5.86"
"antonio-dominguez-rodriguez@profesor.juego-02","claudia-gonzalez-molina6@alumno.juego-02","Matematicas","2BACH-2","2","Evaluacion T2","7.16"
"antonio-dominguez-rodriguez@profesor.juego-02","claudia-gonzalez-molina6@alumno.juego-02","Matematicas","2BACH-2","3","Evaluacion T3","4.85"
"maria-ramos-ruiz@profesor.juego-02","claudia-gonzalez-molina6@alumno.juego-02","Lengua","2BACH-2","1","Evaluacion T1","9.90"
"maria-ramos-ruiz@profesor.juego-02","claudia-gonzalez-molina6@alumno.juego-02","Lengua","2BACH-2","2","Evaluacion T2","3.56"
"maria-ramos-ruiz@profesor.juego-02","claudia-gonzalez-molina6@alumno.juego-02","Lengua","2BACH-2","3","Evaluacion T3","7.36"
"jose-flores-fuentes@profesor.juego-02","claudia-gonzalez-molina6@alumno.juego-02","Ingles","2BACH-2","1","Evaluacion T1","9.66"
"jose-flores-fuentes@profesor.juego-02","claudia-gonzalez-molina6@alumno.juego-02","Ingles","2BACH-2","2","Evaluacion T2","4.41"
"jose-flores-fuentes@profesor.juego-02","claudia-gonzalez-molina6@alumno.juego-02","Ingles","2BACH-2","3","Evaluacion T3","6.47"
"carmen-mora-gonzalez@profesor.juego-02","claudia-gonzalez-molina6@alumno.juego-02","Fisica","2BACH-2","1","Evaluacion T1","3.92"
"carmen-mora-gonzalez@profesor.juego-02","claudia-gonzalez-molina6@alumno.juego-02","Fisica","2BACH-2","2","Evaluacion T2","6.31"
"carmen-mora-gonzalez@profesor.juego-02","claudia-gonzalez-molina6@alumno.juego-02","Fisica","2BACH-2","3","Evaluacion T3","4.97"
"manuel-gonzalez-moreno@profesor.juego-02","claudia-gonzalez-molina6@alumno.juego-02","Historia","2BACH-2","1","Evaluacion T1","8.57"
"manuel-gonzalez-moreno@profesor.juego-02","claudia-gonzalez-molina6@alumno.juego-02","Historia","2BACH-2","2","Evaluacion T2","10.00"
"manuel-gonzalez-moreno@profesor.juego-02","claudia-gonzalez-molina6@alumno.juego-02","Historia","2BACH-2","3","Evaluacion T3","6.11"
"ana-alvarez-flores@profesor.juego-02","claudia-gonzalez-molina6@alumno.juego-02","Tecnologia","2BACH-2","1","Evaluacion T1","8.97"
"ana-alvarez-flores@profesor.juego-02","claudia-gonzalez-molina6@alumno.juego-02","Tecnologia","2BACH-2","2","Evaluacion T2","10.00"
"ana-alvarez-flores@profesor.juego-02","claudia-gonzalez-molina6@alumno.juego-02","Tecnologia","2BACH-2","3","Evaluacion T3","8.65"
"francisco-ruiz-perez@profesor.juego-02","sergio-navarro-delgado6@alumno.juego-02","Matematicas","2BACH-3","1","Evaluacion T1","5.26"
"francisco-ruiz-perez@profesor.juego-02","sergio-navarro-delgado6@alumno.juego-02","Matematicas","2BACH-3","2","Evaluacion T2","7.56"
"francisco-ruiz-perez@profesor.juego-02","sergio-navarro-delgado6@alumno.juego-02","Matematicas","2BACH-3","3","Evaluacion T3","5.34"
"laura-herrera-dominguez@profesor.juego-02","sergio-navarro-delgado6@alumno.juego-02","Lengua","2BACH-3","1","Evaluacion T1","5.50"
"laura-herrera-dominguez@profesor.juego-02","sergio-navarro-delgado6@alumno.juego-02","Lengua","2BACH-3","2","Evaluacion T2","6.55"
"laura-herrera-dominguez@profesor.juego-02","sergio-navarro-delgado6@alumno.juego-02","Lengua","2BACH-3","3","Evaluacion T3","9.42"
"david-ortega-cabrera@profesor.juego-02","sergio-navarro-delgado6@alumno.juego-02","Ingles","2BACH-3","1","Evaluacion T1","9.78"
"david-ortega-cabrera@profesor.juego-02","sergio-navarro-delgado6@alumno.juego-02","Ingles","2BACH-3","2","Evaluacion T2","9.98"
"david-ortega-cabrera@profesor.juego-02","sergio-navarro-delgado6@alumno.juego-02","Ingles","2BACH-3","3","Evaluacion T3","9.14"
"elena-garcia-sanchez@profesor.juego-02","sergio-navarro-delgado6@alumno.juego-02","Fisica","2BACH-3","1","Evaluacion T1","4.37"
"elena-garcia-sanchez@profesor.juego-02","sergio-navarro-delgado6@alumno.juego-02","Fisica","2BACH-3","2","Evaluacion T2","10.00"
"elena-garcia-sanchez@profesor.juego-02","sergio-navarro-delgado6@alumno.juego-02","Fisica","2BACH-3","3","Evaluacion T3","5.18"
"pedro-gomez-navarro@profesor.juego-02","sergio-navarro-delgado6@alumno.juego-02","Historia","2BACH-3","1","Evaluacion T1","4.45"
"pedro-gomez-navarro@profesor.juego-02","sergio-navarro-delgado6@alumno.juego-02","Historia","2BACH-3","2","Evaluacion T2","8.97"
"pedro-gomez-navarro@profesor.juego-02","sergio-navarro-delgado6@alumno.juego-02","Historia","2BACH-3","3","Evaluacion T3","8.85"
"isabel-jimenez-santos@profesor.juego-02","sergio-navarro-delgado6@alumno.juego-02","Tecnologia","2BACH-3","1","Evaluacion T1","6.67"
"isabel-jimenez-santos@profesor.juego-02","sergio-navarro-delgado6@alumno.juego-02","Tecnologia","2BACH-3","2","Evaluacion T2","9.22"
"isabel-jimenez-santos@profesor.juego-02","sergio-navarro-delgado6@alumno.juego-02","Tecnologia","2BACH-3","3","Evaluacion T3","3.56"
"antonio-gomez-navarro@profesor.juego-02","noa-serrano-jimenez6@alumno.juego-02","Matematicas","1ESO-1","1","Evaluacion T1","8.25"
"antonio-gomez-navarro@profesor.juego-02","noa-serrano-jimenez6@alumno.juego-02","Matematicas","1ESO-1","2","Evaluacion T2","7.84"
"antonio-gomez-navarro@profesor.juego-02","noa-serrano-jimenez6@alumno.juego-02","Matematicas","1ESO-1","3","Evaluacion T3","7.40"
"maria-jimenez-santos@profesor.juego-02","noa-serrano-jimenez6@alumno.juego-02","Lengua","1ESO-1","1","Evaluacion T1","8.49"
"maria-jimenez-santos@profesor.juego-02","noa-serrano-jimenez6@alumno.juego-02","Lengua","1ESO-1","2","Evaluacion T2","5.14"
"maria-jimenez-santos@profesor.juego-02","noa-serrano-jimenez6@alumno.juego-02","Lengua","1ESO-1","3","Evaluacion T3","3.04"
"jose-blanco-lopez@profesor.juego-02","noa-serrano-jimenez6@alumno.juego-02","Ingles","1ESO-1","1","Evaluacion T1","10.00"
"jose-blanco-lopez@profesor.juego-02","noa-serrano-jimenez6@alumno.juego-02","Ingles","1ESO-1","2","Evaluacion T2","8.33"
"jose-blanco-lopez@profesor.juego-02","noa-serrano-jimenez6@alumno.juego-02","Ingles","1ESO-1","3","Evaluacion T3","6.11"
"carmen-medina-torres@profesor.juego-02","noa-serrano-jimenez6@alumno.juego-02","Fisica","1ESO-1","1","Evaluacion T1","10.00"
"carmen-medina-torres@profesor.juego-02","noa-serrano-jimenez6@alumno.juego-02","Fisica","1ESO-1","2","Evaluacion T2","9.98"
"carmen-medina-torres@profesor.juego-02","noa-serrano-jimenez6@alumno.juego-02","Fisica","1ESO-1","3","Evaluacion T3","10.00"
"manuel-munoz-medina@profesor.juego-02","noa-serrano-jimenez6@alumno.juego-02","Historia","1ESO-1","1","Evaluacion T1","5.42"
"manuel-munoz-medina@profesor.juego-02","noa-serrano-jimenez6@alumno.juego-02","Historia","1ESO-1","2","Evaluacion T2","10.00"
"manuel-munoz-medina@profesor.juego-02","noa-serrano-jimenez6@alumno.juego-02","Historia","1ESO-1","3","Evaluacion T3","5.66"
"ana-lopez-martinez@profesor.juego-02","noa-serrano-jimenez6@alumno.juego-02","Tecnologia","1ESO-1","1","Evaluacion T1","4.05"
"ana-lopez-martinez@profesor.juego-02","noa-serrano-jimenez6@alumno.juego-02","Tecnologia","1ESO-1","2","Evaluacion T2","4.77"
"ana-lopez-martinez@profesor.juego-02","noa-serrano-jimenez6@alumno.juego-02","Tecnologia","1ESO-1","3","Evaluacion T3","5.50"
"francisco-diaz-jimenez@profesor.juego-02","diego-mora-flores6@alumno.juego-02","Matematicas","1ESO-2","1","Evaluacion T1","10.00"
"francisco-diaz-jimenez@profesor.juego-02","diego-mora-flores6@alumno.juego-02","Matematicas","1ESO-2","2","Evaluacion T2","8.33"
"francisco-diaz-jimenez@profesor.juego-02","diego-mora-flores6@alumno.juego-02","Matematicas","1ESO-2","3","Evaluacion T3","10.00"
"laura-navarro-serrano@profesor.juego-02","diego-mora-flores6@alumno.juego-02","Lengua","1ESO-2","1","Evaluacion T1","10.00"
"laura-navarro-serrano@profesor.juego-02","diego-mora-flores6@alumno.juego-02","Lengua","1ESO-2","2","Evaluacion T2","3.48"
"laura-navarro-serrano@profesor.juego-02","diego-mora-flores6@alumno.juego-02","Lengua","1ESO-2","3","Evaluacion T3","6.35"
"david-suarez-garcia@profesor.juego-02","diego-mora-flores6@alumno.juego-02","Ingles","1ESO-2","1","Evaluacion T1","8.49"
"david-suarez-garcia@profesor.juego-02","diego-mora-flores6@alumno.juego-02","Ingles","1ESO-2","2","Evaluacion T2","9.66"
"david-suarez-garcia@profesor.juego-02","diego-mora-flores6@alumno.juego-02","Ingles","1ESO-2","3","Evaluacion T3","8.77"
"elena-cabrera-gutierrez@profesor.juego-02","diego-mora-flores6@alumno.juego-02","Fisica","1ESO-2","1","Evaluacion T1","7.00"
"elena-cabrera-gutierrez@profesor.juego-02","diego-mora-flores6@alumno.juego-02","Fisica","1ESO-2","2","Evaluacion T2","4.93"
"elena-cabrera-gutierrez@profesor.juego-02","diego-mora-flores6@alumno.juego-02","Fisica","1ESO-2","3","Evaluacion T3","4.25"
"pedro-delgado-herrera@profesor.juego-02","diego-mora-flores6@alumno.juego-02","Historia","1ESO-2","1","Evaluacion T1","7.04"
"pedro-delgado-herrera@profesor.juego-02","diego-mora-flores6@alumno.juego-02","Historia","1ESO-2","2","Evaluacion T2","10.00"
"pedro-delgado-herrera@profesor.juego-02","diego-mora-flores6@alumno.juego-02","Historia","1ESO-2","3","Evaluacion T3","9.82"
"isabel-perez-cruz@profesor.juego-02","diego-mora-flores6@alumno.juego-02","Tecnologia","1ESO-2","1","Evaluacion T1","7.52"
"isabel-perez-cruz@profesor.juego-02","diego-mora-flores6@alumno.juego-02","Tecnologia","1ESO-2","2","Evaluacion T2","6.35"
"isabel-perez-cruz@profesor.juego-02","diego-mora-flores6@alumno.juego-02","Tecnologia","1ESO-2","3","Evaluacion T3","6.03"
"javier-alonso-alvarez@profesor.juego-02","alba-diaz-fernandez6@alumno.juego-02","Matematicas","1ESO-3","1","Evaluacion T1","3.92"
"javier-alonso-alvarez@profesor.juego-02","alba-diaz-fernandez6@alumno.juego-02","Matematicas","1ESO-3","2","Evaluacion T2","7.16"
"javier-alonso-alvarez@profesor.juego-02","alba-diaz-fernandez6@alumno.juego-02","Matematicas","1ESO-3","3","Evaluacion T3","10.00"
"lucia-moreno-vargas@profesor.juego-02","alba-diaz-fernandez6@alumno.juego-02","Lengua","1ESO-3","1","Evaluacion T1","7.96"
"lucia-moreno-vargas@profesor.juego-02","alba-diaz-fernandez6@alumno.juego-02","Lengua","1ESO-3","2","Evaluacion T2","5.02"
"lucia-moreno-vargas@profesor.juego-02","alba-diaz-fernandez6@alumno.juego-02","Lengua","1ESO-3","3","Evaluacion T3","6.71"
"miguel-vargas-mora@profesor.juego-02","alba-diaz-fernandez6@alumno.juego-02","Ingles","1ESO-3","1","Evaluacion T1","9.82"
"miguel-vargas-mora@profesor.juego-02","alba-diaz-fernandez6@alumno.juego-02","Ingles","1ESO-3","2","Evaluacion T2","8.97"
"miguel-vargas-mora@profesor.juego-02","alba-diaz-fernandez6@alumno.juego-02","Ingles","1ESO-3","3","Evaluacion T3","5.90"
"rosa-fuentes-alonso@profesor.juego-02","alba-diaz-fernandez6@alumno.juego-02","Fisica","1ESO-3","1","Evaluacion T1","6.75"
"rosa-fuentes-alonso@profesor.juego-02","alba-diaz-fernandez6@alumno.juego-02","Fisica","1ESO-3","2","Evaluacion T2","6.87"
"rosa-fuentes-alonso@profesor.juego-02","alba-diaz-fernandez6@alumno.juego-02","Fisica","1ESO-3","3","Evaluacion T3","3.16"
"carlos-cruz-ramos@profesor.juego-02","alba-diaz-fernandez6@alumno.juego-02","Historia","1ESO-3","1","Evaluacion T1","10.00"
"carlos-cruz-ramos@profesor.juego-02","alba-diaz-fernandez6@alumno.juego-02","Historia","1ESO-3","2","Evaluacion T2","4.81"
"carlos-cruz-ramos@profesor.juego-02","alba-diaz-fernandez6@alumno.juego-02","Historia","1ESO-3","3","Evaluacion T3","9.14"
"marta-rodriguez-delgado@profesor.juego-02","alba-diaz-fernandez6@alumno.juego-02","Tecnologia","1ESO-3","1","Evaluacion T1","9.14"
"marta-rodriguez-delgado@profesor.juego-02","alba-diaz-fernandez6@alumno.juego-02","Tecnologia","1ESO-3","2","Evaluacion T2","5.94"
"marta-rodriguez-delgado@profesor.juego-02","alba-diaz-fernandez6@alumno.juego-02","Tecnologia","1ESO-3","3","Evaluacion T3","3.08"
"alvaro-gutierrez-romero@profesor.juego-02","ivan-molina-vargas6@alumno.juego-02","Matematicas","1ESO-4","1","Evaluacion T1","7.96"
"alvaro-gutierrez-romero@profesor.juego-02","ivan-molina-vargas6@alumno.juego-02","Matematicas","1ESO-4","2","Evaluacion T2","5.98"
"alvaro-gutierrez-romero@profesor.juego-02","ivan-molina-vargas6@alumno.juego-02","Matematicas","1ESO-4","3","Evaluacion T3","8.57"
"beatriz-molina-suarez@profesor.juego-02","ivan-molina-vargas6@alumno.juego-02","Lengua","1ESO-4","1","Evaluacion T1","10.00"
"beatriz-molina-suarez@profesor.juego-02","ivan-molina-vargas6@alumno.juego-02","Lengua","1ESO-4","2","Evaluacion T2","10.00"
"beatriz-molina-suarez@profesor.juego-02","ivan-molina-vargas6@alumno.juego-02","Lengua","1ESO-4","3","Evaluacion T3","6.59"
"alejandro-serrano-reyes@profesor.juego-02","ivan-molina-vargas6@alumno.juego-02","Ingles","1ESO-4","1","Evaluacion T1","9.62"
"alejandro-serrano-reyes@profesor.juego-02","ivan-molina-vargas6@alumno.juego-02","Ingles","1ESO-4","2","Evaluacion T2","4.25"
"alejandro-serrano-reyes@profesor.juego-02","ivan-molina-vargas6@alumno.juego-02","Ingles","1ESO-4","3","Evaluacion T3","3.52"
"nuria-vazquez-diaz@profesor.juego-02","ivan-molina-vargas6@alumno.juego-02","Fisica","1ESO-4","1","Evaluacion T1","10.00"
"nuria-vazquez-diaz@profesor.juego-02","ivan-molina-vargas6@alumno.juego-02","Fisica","1ESO-4","2","Evaluacion T2","8.85"
"nuria-vazquez-diaz@profesor.juego-02","ivan-molina-vargas6@alumno.juego-02","Fisica","1ESO-4","3","Evaluacion T3","9.26"
"roberto-martinez-castro@profesor.juego-02","ivan-molina-vargas6@alumno.juego-02","Historia","1ESO-4","1","Evaluacion T1","5.06"
"roberto-martinez-castro@profesor.juego-02","ivan-molina-vargas6@alumno.juego-02","Historia","1ESO-4","2","Evaluacion T2","9.66"
"roberto-martinez-castro@profesor.juego-02","ivan-molina-vargas6@alumno.juego-02","Historia","1ESO-4","3","Evaluacion T3","10.00"
"sandra-fernandez-munoz@profesor.juego-02","ivan-molina-vargas6@alumno.juego-02","Tecnologia","1ESO-4","1","Evaluacion T1","3.52"
"sandra-fernandez-munoz@profesor.juego-02","ivan-molina-vargas6@alumno.juego-02","Tecnologia","1ESO-4","2","Evaluacion T2","10.00"
"sandra-fernandez-munoz@profesor.juego-02","ivan-molina-vargas6@alumno.juego-02","Tecnologia","1ESO-4","3","Evaluacion T3","8.29"
"pablo-torres-fernandez@profesor.juego-02","irene-flores-lopez6@alumno.juego-02","Matematicas","2ESO-1","1","Evaluacion T1","9.38"
"pablo-torres-fernandez@profesor.juego-02","irene-flores-lopez6@alumno.juego-02","Matematicas","2ESO-1","2","Evaluacion T2","6.95"
"pablo-torres-fernandez@profesor.juego-02","irene-flores-lopez6@alumno.juego-02","Matematicas","2ESO-1","3","Evaluacion T3","3.32"
"cristina-castro-blanco@profesor.juego-02","irene-flores-lopez6@alumno.juego-02","Lengua","2ESO-1","1","Evaluacion T1","5.62"
"cristina-castro-blanco@profesor.juego-02","irene-flores-lopez6@alumno.juego-02","Lengua","2ESO-1","2","Evaluacion T2","3.80"
"cristina-castro-blanco@profesor.juego-02","irene-flores-lopez6@alumno.juego-02","Lengua","2ESO-1","3","Evaluacion T3","8.37"
"fernando-santos-vazquez@profesor.juego-02","irene-flores-lopez6@alumno.juego-02","Ingles","2ESO-1","1","Evaluacion T1","10.00"
"fernando-santos-vazquez@profesor.juego-02","irene-flores-lopez6@alumno.juego-02","Ingles","2ESO-1","2","Evaluacion T2","7.36"
"fernando-santos-vazquez@profesor.juego-02","irene-flores-lopez6@alumno.juego-02","Ingles","2ESO-1","3","Evaluacion T3","3.80"
"patricia-reyes-gomez@profesor.juego-02","irene-flores-lopez6@alumno.juego-02","Fisica","2ESO-1","1","Evaluacion T1","9.82"
"patricia-reyes-gomez@profesor.juego-02","irene-flores-lopez6@alumno.juego-02","Fisica","2ESO-1","2","Evaluacion T2","10.00"
"patricia-reyes-gomez@profesor.juego-02","irene-flores-lopez6@alumno.juego-02","Fisica","2ESO-1","3","Evaluacion T3","3.32"
"andres-sanchez-molina@profesor.juego-02","irene-flores-lopez6@alumno.juego-02","Historia","2ESO-1","1","Evaluacion T1","7.56"
