"estudianteCorreo","asignaturaNombre","cursoNombre"
"martin-jimenez-suarez5@alumno.juego-02","Fisica","1ESO-4"
"martin-jimenez-suarez5@alumno.juego-02","Historia","1ESO-4"
"martin-jimenez-suarez5@alumno.juego-02","Tecnologia","1ESO-4"
"claudia-vargas-garcia5@alumno.juego-02","Matematicas","2ESO-1"
"claudia-vargas-garcia5@alumno.juego-02","Lengua","2ESO-1"
"claudia-vargas-garcia5@alumno.juego-02","Ingles","2ESO-1"
"claudia-vargas-garcia5@alumno.juego-02","Fisica","2ESO-1"
"claudia-vargas-garcia5@alumno.juego-02","Historia","2ESO-1"
"claudia-vargas-garcia5@alumno.juego-02","Tecnologia","2ESO-1"
"sergio-reyes-dominguez5@alumno.juego-02","Matematicas","2ESO-2"
"sergio-reyes-dominguez5@alumno.juego-02","Lengua","2ESO-2"
"sergio-reyes-dominguez5@alumno.juego-02","Ingles","2ESO-2"
"sergio-reyes-dominguez5@alumno.juego-02","Fisica","2ESO-2"
"sergio-reyes-dominguez5@alumno.juego-02","Historia","2ESO-2"
"sergio-reyes-dominguez5@alumno.juego-02","Tecnologia","2ESO-2"
"noa-gomez-vazquez5@alumno.juego-02","Matematicas","2ESO-3"
"noa-gomez-vazquez5@alumno.juego-02","Lengua","2ESO-3"
"noa-gomez-vazquez5@alumno.juego-02","Ingles","2ESO-3"
"noa-gomez-vazquez5@alumno.juego-02","Fisica","2ESO-3"
"noa-gomez-vazquez5@alumno.juego-02","Historia","2ESO-3"
"noa-gomez-vazquez5@alumno.juego-02","Tecnologia","2ESO-3"
"diego-moreno-alonso5@alumno.juego-02","Matematicas","2ESO-4"
"diego-moreno-alonso5@alumno.juego-02","Lengua","2ESO-4"
"diego-moreno-alonso5@alumno.juego-02","Ingles","2ESO-4"
"diego-moreno-alonso5@alumno.juego-02","Fisica","2ESO-4"
"diego-moreno-alonso5@alumno.juego-02","Historia","2ESO-4"
"diego-moreno-alonso5@alumno.juego-02","Tecnologia","2ESO-4"
"alba-santos-medina5@alumno.juego-02","Matematicas","3ESO-1"
"alba-santos-medina5@alumno.juego-02","Lengua","3ESO-1"
"alba-santos-medina5@alumno.juego-02","Ingles","3ESO-1"
"alba-santos-medina5@alumno.juego-02","Fisica","3ESO-1"
"alba-santos-medina5@alumno.juego-02","Historia","3ESO-1"
"alba-santos-medina5@alumno.juego-02","Tecnologia","3ESO-1"
"ivan-garcia-gonzalez5@alumno.juego-02","Matematicas","3ESO-2"
"ivan-garcia-gonzalez5@alumno.juego-02","Lengua","3ESO-2"
"ivan-garcia-gonzalez5@alumno.juego-02","Ingles","3ESO-2"
"ivan-garcia-gonzalez5@alumno.juego-02","Fisica","3ESO-2"
"ivan-garcia-gonzalez5@alumno.juego-02","Historia","3ESO-2"
"ivan-garcia-gonzalez5@alumno.juego-02","Tecnologia","3ESO-2"
"irene-alonso-castro5@alumno.juego-02","Matematicas","3ESO-3"
"irene-alonso-castro5@alumno.juego-02","Lengua","3ESO-3"
"irene-alonso-castro5@alumno.juego-02","Ingles","3ESO-3"
"irene-alonso-castro5@alumno.juego-02","Fisica","3ESO-3"
"irene-alonso-castro5@alumno.juego-02","Historia","3ESO-3"
"irene-alonso-castro5@alumno.juego-02","Tecnologia","3ESO-3"
"rafael-castro-cruz5@alumno.juego-02","Matematicas","3ESO-4"
"rafael-castro-cruz5@alumno.juego-02","Lengua","3ESO-4"
"rafael-castro-cruz5@alumno.juego-02","Ingles","3ESO-4"
"rafael-castro-cruz5@alumno.juego-02","Fisica","3ESO-4"
"rafael-castro-cruz5@alumno.juego-02","Historia","3ESO-4"
"rafael-castro-cruz5@alumno.juego-02","Tecnologia","3ESO-4"
"leire-ortega-navarro5@alumno.juego-02","Matematicas","4ESO-1"
"leire-ortega-navarro5@alumno.juego-02","Lengua","4ESO-1"
"leire-ortega-navarro5@alumno.juego-02","Ingles","4ESO-1"
"leire-ortega-navarro5@alumno.juego-02","Fisica","4ESO-1"
"leire-ortega-navarro5@alumno.juego-02","Historia","4ESO-1"
"leire-ortega-navarro5@alumno.juego-02","Tecnologia","4ESO-1"
"ruben-perez-ortega5@alumno.juego-02","Matematicas","4ESO-2"
"ruben-perez-ortega5@alumno.juego-02","Lengua","4ESO-2"
"ruben-perez-ortega5@alumno.juego-02","Ingles","4ESO-2"
"ruben-perez-ortega5@alumno.juego-02","Fisica","4ESO-2"
"ruben-perez-ortega5@alumno.juego-02","Historia","4ESO-2"
"ruben-perez-ortega5@alumno.juego-02","Tecnologia","4ESO-2"
"marina-torres-romero5@alumno.juego-02","Matematicas","4ESO-3"
"marina-torres-romero5@alumno.juego-02","Lengua","4ESO-3"
"marina-torres-romero5@alumno.juego-02","Ingles","4ESO-3"
"marina-torres-romero5@alumno.juego-02","Fisica","4ESO-3"
"marina-torres-romero5@alumno.juego-02","Historia","4ESO-3"
"marina-torres-romero5@alumno.juego-02","Tecnologia","4ESO-3"
"gonzalo-herrera-serrano5@alumno.juego-02","Matematicas","4ESO-4"
"gonzalo-herrera-serrano5@alumno.juego-02","Lengua","4ESO-4"
"gonzalo-herrera-serrano5@alumno.juego-02","Ingles","4ESO-4"
"gonzalo-herrera-serrano5@alumno.juego-02","Fisica","4ESO-4"
"gonzalo-herrera-serrano5@alumno.juego-02","Historia","4ESO-4"
"gonzalo-herrera-serrano5@alumno.juego-02","Tecnologia","4ESO-4"
"carla-delgado-perez5@alumno.juego-02","Matematicas","1BACH-1"
"carla-delgado-perez5@alumno.juego-02","Lengua","1BACH-1"
"carla-delgado-perez5@alumno.juego-02","Ingles","1BACH-1"
"carla-delgado-perez5@alumno.juego-02","Fisica","1BACH-1"
"carla-delgado-perez5@alumno.juego-02","Historia","1BACH-1"
"carla-delgado-perez5@alumno.juego-02","Tecnologia","1BACH-1"
"raul-fernandez-blanco5@alumno.juego-02","Matematicas","1BACH-2"
"raul-fernandez-blanco5@alumno.juego-02","Lengua","1BACH-2"
"raul-fernandez-blanco5@alumno.juego-02","Ingles","1BACH-2"
"raul-fernandez-blanco5@alumno.juego-02","Fisica","1BACH-2"
"raul-fernandez-blanco5@alumno.juego-02","Historia","1BACH-2"
"raul-fernandez-blanco5@alumno.juego-02","Tecnologia","1BACH-2"
"ines-ruiz-mora5@alumno.juego-02","Matematicas","1BACH-3"
"ines-ruiz-mora5@alumno.juego-02","Lengua","1BACH-3"
"ines-ruiz-mora5@alumno.juego-02","Ingles","1BACH-3"
"ines-ruiz-mora5@alumno.juego-02","Fisica","1BACH-3"
"ines-ruiz-mora5@alumno.juego-02","Historia","1BACH-3"
"ines-ruiz-mora5@alumno.juego-02","Tecnologia","1BACH-3"
"alberto-cabrera-torres5@alumno.juego-02","Matematicas","2BACH-1"
"alberto-cabrera-torres5@alumno.juego-02","Lengua","2BACH-1"
"alberto-cabrera-torres5@alumno.juego-02","Ingles","2BACH-1"
"alberto-cabrera-torres5@alumno.juego-02","Fisica","2BACH-1"
"alberto-cabrera-torres5@alumno.juego-02","Historia","2BACH-1"
"alberto-cabrera-torres5@alumno.juego-02","Tecnologia","2BACH-1"
"sofia-martinez-fuentes5@alumno.juego-02","Matematicas","2BACH-2"
"sofia-martinez-fuentes5@alumno.juego-02","Lengua","2BACH-2"
"sofia-martinez-fuentes5@alumno.juego-02","Ingles","2BACH-2"
"sofia-martinez-fuentes5@alumno.juego-02","Fisica","2BACH-2"
"sofia-martinez-fuentes5@alumno.juego-02","Historia","2BACH-2"
"sofia-martinez-fuentes5@alumno.juego-02","Tecnologia","2BACH-2"
"daniel-alvarez-diaz5@alumno.juego-02","Matematicas","2BACH-3"
"daniel-alvarez-diaz5@alumno.juego-02","Lengua","2BACH-3"
"daniel-alvarez-diaz5@alumno.juego-02","Ingles","2BACH-3"
"daniel-alvarez-diaz5@alumno.juego-02","Fisica","2BACH-3"
"daniel-alvarez-diaz5@alumno.juego-02","Historia","2BACH-3"
"daniel-alvarez-diaz5@alumno.juego-02","Tecnologia","2BACH-3"
"paula-suarez-herrera5@alumno.juego-02","Matematicas","1ESO-1"
"paula-suarez-herrera5@alumno.juego-02","Lengua","1ESO-1"
"paula-suarez-herrera5@alumno.juego-02","Ingles","1ESO-1"
"paula-suarez-herrera5@alumno.juego-02","Fisica","1ESO-1"
"paula-suarez-herrera5@alumno.juego-02","Historia","1ESO-1"
"paula-suarez-herrera5@alumno.juego-02","Tecnologia","1ESO-1"
"adrian-vazquez-sanchez5@alumno.juego-02","Matematicas","1ESO-2"
"adrian-vazquez-sanchez5@alumno.juego-02","Lengua","1ESO-2"
"adrian-vazquez-sanchez5@alumno.juego-02","Ingles","1ESO-2"
"adrian-vazquez-sanchez5@alumno.juego-02","Fisica","1ESO-2"
"adrian-vazquez-sanchez5@alumno.juego-02","Historia","1ESO-2"
"adrian-vazquez-sanchez5@alumno.juego-02","Tecnologia","1ESO-2"
"lucia-gonzalez-molina5@alumno.juego-02","Matematicas","1ESO-3"
"lucia-gonzalez-molina5@alumno.juego-02","Lengua","1ESO-3"
"lucia-gonzalez-molina5@alumno.juego-02","Ingles","1ESO-3"
"lucia-gonzalez-molina5@alumno.juego-02","Fisica","1ESO-3"
"lucia-gonzalez-molina5@alumno.juego-02","Historia","1ESO-3"
"lucia-gonzalez-molina5@alumno.juego-02","Tecnologia","1ESO-3"
"hugo-navarro-delgado5@alumno.juego-02","Matematicas","1ESO-4"
"hugo-navarro-delgado5@alumno.juego-02","Lengua","1ESO-4"
"hugo-navarro-delgado5@alumno.juego-02","Ingles","1ESO-4"
"hugo-navarro-delgado5@alumno.juego-02","Fisica","1ESO-4"
"hugo-navarro-delgado5@alumno.juego-02","Historia","1ESO-4"
"hugo-navarro-delgado5@alumno.juego-02","Tecnologia","1ESO-4"
"mia-serrano-jimenez5@alumno.juego-02","Matematicas","2ESO-1"
"mia-serrano-jimenez5@alumno.juego-02","Lengua","2ESO-1"
"mia-serrano-jimenez5@alumno.juego-02","Ingles","2ESO-1"
"mia-serrano-jimenez5@alumno.juego-02","Fisica","2ESO-1"
"mia-serrano-jimenez5@alumno.juego-02","Historia","2ESO-1"
"mia-serrano-jimenez5@alumno.juego-02","Tecnologia","2ESO-1"
"marcos-mora-flores5@alumno.juego-02","Matematicas","2ESO-2"
"marcos-mora-flores5@alumno.juego-02","Lengua","2ESO-2"
"marcos-mora-flores5@alumno.juego-02","Ingles","2ESO-2"
"marcos-mora-flores5@alumno.juego-02","Fisica","2ESO-2"
"marcos-mora-flores5@alumno.juego-02","Historia","2ESO-2"
"marcos-mora-flores5@alumno.juego-02","Tecnologia","2ESO-2"
"valeria-diaz-fernandez5@alumno.juego-02","Matematicas","2ESO-3"
"valeria-diaz-fernandez5@alumno.juego-02","Lengua","2ESO-3"
"valeria-diaz-fernandez5@alumno.juego-02","Ingles","2ESO-3"
"valeria-diaz-fernandez5@alumno.juego-02","Fisica","2ESO-3"
"valeria-diaz-fernandez5@alumno.juego-02","Historia","2ESO-3"
"valeria-diaz-fernandez5@alumno.juego-02","Tecnologia","2ESO-3"
"oscar-molina-vargas5@alumno.juego-02","Matematicas","2ESO-4"
"oscar-molina-vargas5@alumno.juego-02","Lengua","2ESO-4"
"oscar-molina-vargas5@alumno.juego-02","Ingles","2ESO-4"
"oscar-molina-vargas5@alumno.juego-02","Fisica","2ESO-4"
"oscar-molina-vargas5@alumno.juego-02","Historia","2ESO-4"
"oscar-molina-vargas5@alumno.juego-02","Tecnologia","2ESO-4"
"sara-flores-lopez5@alumno.juego-02","Matematicas","3ESO-1"
"sara-flores-lopez5@alumno.juego-02","Lengua","3ESO-1"
"sara-flores-lopez5@alumno.juego-02","Ingles","3ESO-1"
"sara-flores-lopez5@alumno.juego-02","Fisica","3ESO-1"
"sara-flores-lopez5@alumno.juego-02","Historia","3ESO-1"
"sara-flores-lopez5@alumno.juego-02","Tecnologia","3ESO-1"
"alejandro-lopez-ruiz5@alumno.juego-02","Matematicas","3ESO-2"
"alejandro-lopez-ruiz5@alumno.juego-02","Lengua","3ESO-2"
"alejandro-lopez-ruiz5@alumno.juego-02","Ingles","3ESO-2"
"alejandro-lopez-ruiz5@alumno.juego-02","Fisica","3ESO-2"
"alejandro-lopez-ruiz5@alumno.juego-02","Historia","3ESO-2"
"alejandro-lopez-ruiz5@alumno.juego-02","Tecnologia","3ESO-2"
"emma-gutierrez-reyes5@alumno.juego-02","Matematicas","3ESO-3"
"emma-gutierrez-reyes5@alumno.juego-02","Lengua","3ESO-3"
"emma-gutierrez-reyes5@alumno.juego-02","Ingles","3ESO-3"
"emma-gutierrez-reyes5@alumno.juego-02","Fisica","3ESO-3"
"emma-gutierrez-reyes5@alumno.juego-02","Historia","3ESO-3"
"emma-gutierrez-reyes5@alumno.juego-02","Tecnologia","3ESO-3"
"martin-ramos-gutierrez5@alumno.juego-02","Matematicas","3ESO-4"
"martin-ramos-gutierrez5@alumno.juego-02","Lengua","3ESO-4"
"martin-ramos-gutierrez5@alumno.juego-02","Ingles","3ESO-4"
"martin-ramos-gutierrez5@alumno.juego-02","Fisica","3ESO-4"
"martin-ramos-gutierrez5@alumno.juego-02","Historia","3ESO-4"
"martin-ramos-gutierrez5@alumno.juego-02","Tecnologia","3ESO-4"
"claudia-munoz-cabrera5@alumno.juego-02","Matematicas","4ESO-1"
"claudia-munoz-cabrera5@alumno.juego-02","Lengua","4ESO-1"
"claudia-munoz-cabrera5@alumno.juego-02","Ingles","4ESO-1"
"claudia-munoz-cabrera5@alumno.juego-02","Fisica","4ESO-1"
"claudia-munoz-cabrera5@alumno.juego-02","Historia","4ESO-1"
"claudia-munoz-cabrera5@alumno.juego-02","Tecnologia","4ESO-1"
"sergio-rodriguez-gomez5@alumno.juego-02","Matematicas","4ESO-2"
"sergio-rodriguez-gomez5@alumno.juego-02","Lengua","4ESO-2"
"sergio-rodriguez-gomez5@alumno.juego-02","Ingles","4ESO-2"
"sergio-rodriguez-gomez5@alumno.juego-02","Fisica","4ESO-2"
"sergio-rodriguez-gomez5@alumno.juego-02","Historia","4ESO-2"
"sergio-rodriguez-gomez5@alumno.juego-02","Tecnologia","4ESO-2"
"noa-dominguez-ramos5@alumno.juego-02","Matematicas","4ESO-3"
"noa-dominguez-ramos5@alumno.juego-02","Lengua","4ESO-3"
"noa-dominguez-ramos5@alumno.juego-02","Ingles","4ESO-3"
"noa-dominguez-ramos5@alumno.juego-02","Fisica","4ESO-3"
"noa-dominguez-ramos5@alumno.juego-02","Historia","4ESO-3"
"noa-dominguez-ramos5@alumno.juego-02","Tecnologia","4ESO-3"
"diego-medina-martinez5@alumno.juego-02","Matematicas","4ESO-4"
"diego-medina-martinez5@alumno.juego-02","Lengua","4ESO-4"
"diego-medina-martinez5@alumno.juego-02","Ingles","4ESO-4"
"diego-medina-martinez5@alumno.juego-02","Fisica","4ESO-4"
"diego-medina-martinez5@alumno.juego-02","Historia","4ESO-4"
"diego-medina-martinez5@alumno.juego-02","Tecnologia","4ESO-4"
"alba-cruz-moreno5@alumno.juego-02","Matematicas","1BACH-1"
"alba-cruz-moreno5@alumno.juego-02","Lengua","1BACH-1"
"alba-cruz-moreno5@alumno.juego-02","Ingles","1BACH-1"
"alba-cruz-moreno5@alumno.juego-02","Fisica","1BACH-1"
"alba-cruz-moreno5@alumno.juego-02","Historia","1BACH-1"
"alba-cruz-moreno5@alumno.juego-02","Tecnologia","1BACH-1"
"ivan-romero-munoz5@alumno.juego-02","Matematicas","1BACH-2"
"ivan-romero-munoz5@alumno.juego-02","Lengua","1BACH-2"
"ivan-romero-munoz5@alumno.juego-02","Ingles","1BACH-2"
"ivan-romero-munoz5@alumno.juego-02","Fisica","1BACH-2"
"ivan-romero-munoz5@alumno.juego-02","Historia","1BACH-2"
"ivan-romero-munoz5@alumno.juego-02","Tecnologia","1BACH-2"
"irene-blanco-alvarez5@alumno.juego-02","Matematicas","1BACH-3"
"irene-blanco-alvarez5@alumno.juego-02","Lengua","1BACH-3"
"irene-blanco-alvarez5@alumno.juego-02","Ingles","1BACH-3"
"irene-blanco-alvarez5@alumno.juego-02","Fisica","1BACH-3"
"irene-blanco-alvarez5@alumno.juego-02","Historia","1BACH-3"
"irene-blanco-alvarez5@alumno.juego-02","Tecnologia","1BACH-3"
"rafael-fuentes-santos5@alumno.juego-02","Matematicas","2BACH-1"
"rafael-fuentes-santos5@alumno.juego-02","Lengua","2BACH-1"
"rafael-fuentes-santos5@alumno.juego-02","Ingles","2BACH-1"
"rafael-fuentes-santos5@alumno.juego-02","Fisica","2BACH-1"
"rafael-fuentes-santos5@alumno.juego-02","Historia","2BACH-1"
"rafael-fuentes-santos5@alumno.juego-02","Tecnologia","2BACH-1"
"leire-sanchez-rodriguez5@alumno.juego-02","Matematicas","2BACH-2"
"leire-sanchez-rodriguez5@alumno.juego-02","Lengua","2BACH-2"
"leire-sanchez-rodriguez5@alumno.juego-02","Ingles","2BACH-2"
"leire-sanchez-rodriguez5@alumno.juego-02","Fisica","2BACH-2"
"leire-sanchez-rodriguez5@alumno.juego-02","Historia","2BACH-2"
"leire-sanchez-rodriguez5@alumno.juego-02","Tecnologia","2BACH-2"
"ruben-jimenez-suarez5@alumno.juego-02","Matematicas","2BACH-3"
"ruben-jimenez-suarez5@alumno.juego-02","Lengua","2BACH-3"
"ruben-jimenez-suarez5@alumno.juego-02","Ingles","2BACH-3"
"ruben-jimenez-suarez5@alumno.juego-02","Fisica","2BACH-3"
"ruben-jimenez-suarez5@alumno.juego-02","Historia","2BACH-3"
"ruben-jimenez-suarez5@alumno.juego-02","Tecnologia","2BACH-3"
"marina-vargas-garcia5@alumno.juego-02","Matematicas","1ESO-1"
"marina-vargas-garcia5@alumno.juego-02","Lengua","1ESO-1"
"marina-vargas-garcia5@alumno.juego-02","Ingles","1ESO-1"
"marina-vargas-garcia5@alumno.juego-02","Fisica","1ESO-1"
"marina-vargas-garcia5@alumno.juego-02","Historia","1ESO-1"
"marina-vargas-garcia5@alumno.juego-02","Tecnologia","1ESO-1"
"gonzalo-reyes-dominguez5@alumno.juego-02","Matematicas","1ESO-2"
"gonzalo-reyes-dominguez5@alumno.juego-02","Lengua","1ESO-2"
"gonzalo-reyes-dominguez5@alumno.juego-02","Ingles","1ESO-2"
"gonzalo-reyes-dominguez5@alumno.juego-02","Fisica","1ESO-2"
"gonzalo-reyes-dominguez5@alumno.juego-02","Historia","1ESO-2"
"gonzalo-reyes-dominguez5@alumno.juego-02","Tecnologia","1ESO-2"
"carla-gomez-vazquez5@alumno.juego-02","Matematicas","1ESO-3"
"carla-gomez-vazquez5@alumno.juego-02","Lengua","1ESO-3"
"carla-gomez-vazquez5@alumno.juego-02","Ingles","1ESO-3"
"carla-gomez-vazquez5@alumno.juego-02","Fisica","1ESO-3"
"carla-gomez-vazquez5@alumno.juego-02","Historia","1ESO-3"
"carla-gomez-vazquez5@alumno.juego-02","Tecnologia","1ESO-3"
"raul-moreno-alonso5@alumno.juego-02","Matematicas","1ESO-4"
"raul-moreno-alonso5@alumno.juego-02","Lengua","1ESO-4"
"raul-moreno-alonso5@alumno.juego-02","Ingles","1ESO-4"
"raul-moreno-alonso5@alumno.juego-02","Fisica","1ESO-4"
"raul-moreno-alonso5@alumno.juego-02","Historia","1ESO-4"
"raul-moreno-alonso5@alumno.juego-02","Tecnologia","1ESO-4"
"ines-santos-medina5@alumno.juego-02","Matematicas","2ESO-1"
"ines-santos-medina5@alumno.juego-02","Lengua","2ESO-1"
"ines-santos-medina5@alumno.juego-02","Ingles","2ESO-1"
"ines-santos-medina5@alumno.juego-02","Fisica","2ESO-1"
"ines-santos-medina5@alumno.juego-02","Historia","2ESO-1"
"ines-santos-medina5@alumno.juego-02","Tecnologia","2ESO-1"
"alberto-garcia-gonzalez5@alumno.juego-02","Matematicas","2ESO-2"
"alberto-garcia-gonzalez5@alumno.juego-02","Lengua","2ESO-2"
"alberto-garcia-gonzalez5@alumno.juego-02","Ingles","2ESO-2"
"alberto-garcia-gonzalez5@alumno.juego-02","Fisica","2ESO-2"
"alberto-garcia-gonzalez5@alumno.juego-02","Historia","2ESO-2"
"alberto-garcia-gonzalez5@alumno.juego-02","Tecnologia","2ESO-2"
"sofia-alonso-castro6@alumno.juego-02","Matematicas","2ESO-3"
"sofia-alonso-castro6@alumno.juego-02","Lengua","2ESO-3"
"sofia-alonso-castro6@alumno.juego-02","Ingles","2ESO-3"
"sofia-alonso-castro6@alumno.juego-02","Fisica","2ESO-3"
"sofia-alonso-castro6@alumno.juego-02","Historia","2ESO-3"
"sofia-alonso-castro6@alumno.juego-02","Tecnologia","2ESO-3"
"daniel-castro-cruz6@alumno.juego-02","Matematicas","2ESO-4"
"daniel-castro-cruz6@alumno.juego-02","Lengua","2ESO-4"
"daniel-castro-cruz6@alumno.juego-02","Ingles","2ESO-4"
"daniel-castro-cruz6@alumno.juego-02","Fisica","2ESO-4"
"daniel-castro-cruz6@alumno.juego-02","Historia","2ESO-4"
"daniel-castro-cruz6@alumno.juego-02","Tecnologia","2ESO-4"
"paula-ortega-navarro6@alumno.juego-02","Matematicas","3ESO-1"
"paula-ortega-navarro6@alumno.juego-02","Lengua","3ESO-1"
"paula-ortega-navarro6@alumno.juego-02","Ingles","3ESO-1"
"paula-ortega-navarro6@alumno.juego-02","Fisica","3ESO-1"
"paula-ortega-navarro6@alumno.juego-02","Historia","3ESO-1"
"paula-ortega-navarro6@alumno.juego-02","Tecnologia","3ESO-1"
"adrian-perez-ortega6@alumno.juego-02","Matematicas","3ESO-2"
"adrian-perez-ortega6@alumno.juego-02","Lengua","3ESO-2"
"adrian-perez-ortega6@alumno.juego-02","Ingles","3ESO-2"
"adrian-perez-ortega6@alumno.juego-02","Fisica","3ESO-2"
"adrian-perez-ortega6@alumno.juego-02","Historia","3ESO-2"
"adrian-perez-ortega6@alumno.juego-02","Tecnologia","3ESO-2"
"lucia-torres-romero6@alumno.juego-02","Matematicas","3ESO-3"
"lucia-torres-romero6@alumno.juego-02","Lengua","3ESO-3"
"lucia-torres-romero6@alumno.juego-02","Ingles","3ESO-3"
"lucia-torres-romero6@alumno.juego-02","Fisica","3ESO-3"
"lucia-torres-romero6@alumno.juego-02","Historia","3ESO-3"
"lucia-torres-romero6@alumno.juego-02","Tecnologia","3ESO-3"
"hugo-herrera-serrano6@alumno.juego-02","Matematicas","3ESO-4"
"hugo-herrera-serrano6@alumno.juego-02","Lengua","3ESO-4"
"hugo-herrera-serrano6@alumno.juego-02","Ingles","3ESO-4"
"hugo-herrera-serrano6@alumno.juego-02","Fisica","3ESO-4"
"hugo-herrera-serrano6@alumno.juego-02","Historia","3ESO-4"
"hugo-herrera-serrano6@alumno.juego-02","Tecnologia","3ESO-4"
"mia-delgado-perez6@alumno.juego-02","Matematicas","4ESO-1"
"mia-delgado-perez6@alumno.juego-02","Lengua","4ESO-1"
"mia-delgado-perez6@alumno.juego-02","Ingles","4ESO-1"
"mia-delgado-perez6@alumno.juego-02","Fisica","4ESO-1"
"mia-delgado-perez6@alumno.juego-02","Historia","4ESO-1"
"mia-delgado-perez6@alumno.juego-02","Tecnologia","4ESO-1"
"marcos-fernandez-blanco6@alumno.juego-02","Matematicas","4ESO-2"
"marcos-fernandez-blanco6@alumno.juego-02","Lengua","4ESO-2"
"marcos-fernandez-blanco6@alumno.juego-02","Ingles","4ESO-2"
"marcos-fernandez-blanco6@alumno.juego-02","Fisica","4ESO-2"
"marcos-fernandez-blanco6@alumno.juego-02","Historia","4ESO-2"
"marcos-fernandez-blanco6@alumno.juego-02","Tecnologia","4ESO-2"
"valeria-ruiz-mora6@alumno.juego-02","Matematicas","4ESO-3"
"valeria-ruiz-mora6@alumno.juego-02","Lengua","4ESO-3"
"valeria-ruiz-mora6@alumno.juego-02","Ingles","4ESO-3"
"valeria-ruiz-mora6@alumno.juego-02","Fisica","4ESO-3"
"valeria-ruiz-mora6@alumno.juego-02","Historia","4ESO-3"
"valeria-ruiz-mora6@alumno.juego-02","Tecnologia","4ESO-3"
"oscar-cabrera-torres6@alumno.juego-02","Matematicas","4ESO-4"
"oscar-cabrera-torres6@alumno.juego-02","Lengua","4ESO-4"
"oscar-cabrera-torres6@alumno.juego-02","Ingles","4ESO-4"
"oscar-cabrera-torres6@alumno.juego-02","Fisica","4ESO-4"
"oscar-cabrera-torres6@alumno.juego-02","Historia","4ESO-4"
"oscar-cabrera-torres6@alumno.juego-02","Tecnologia","4ESO-4"
"sara-martinez-fuentes6@alumno.juego-02","Matematicas","1BACH-1"
"sara-martinez-fuentes6@alumno.juego-02","Lengua","1BACH-1"
"sara-martinez-fuentes6@alumno.juego-02","Ingles","1BACH-1"
"sara-martinez-fuentes6@alumno.juego-02","Fisica","1BACH-1"
"sara-martinez-fuentes6@alumno.juego-02","Historia","1BACH-1"
"sara-martinez-fuentes6@alumno.juego-02","Tecnologia","1BACH-1"
"alejandro-alvarez-diaz6@alumno.juego-02","Matematicas","1BACH-2"
"alejandro-alvarez-diaz6@alumno.juego-02","Lengua","1BACH-2"
"alejandro-alvarez-diaz6@alumno.juego-02","Ingles","1BACH-2"
"alejandro-alvarez-diaz6@alumno.juego-02","Fisica","1BACH-2"
"alejandro-alvarez-diaz6@alumno.juego-02","Historia","1BACH-2"
"alejandro-alvarez-diaz6@alumno.juego-02","Tecnologia","1BACH-2"
"emma-suarez-herrera6@alumno.juego-02","Matematicas","1BACH-3"
"emma-suarez-herrera6@alumno.juego-02","Lengua","1BACH-3"
"emma-suarez-herrera6@alumno.juego-02","Ingles","1BACH-3"
"emma-suarez-herrera6@alumno.juego-02","Fisica","1BACH-3"
"emma-suarez-herrera6@alumno.juego-02","Historia","1BACH-3"
"emma-suarez-herrera6@alumno.juego-02","Tecnologia","1BACH-3"
"martin-vazquez-sanchez6@alumno.juego-02","Matematicas","2BACH-1"
"martin-vazquez-sanchez6@alumno.juego-02","Lengua","2BACH-1"
"martin-vazquez-sanchez6@alumno.juego-02","Ingles","2BACH-1"
"martin-vazquez-sanchez6@alumno.juego-02","Fisica","2BACH-1"
"martin-vazquez-sanchez6@alumno.juego-02","Historia","2BACH-1"
"martin-vazquez-sanchez6@alumno.juego-02","Tecnologia","2BACH-1"
"claudia-gonzalez-molina6@alumno.juego-02","Matematicas","2BACH-2"
"claudia-gonzalez-molina6@alumno.juego-02","Lengua","2BACH-2"
"claudia-gonzalez-molina6@alumno.juego-02","Ingles","2BACH-2"
